Number,MSE
7171,0.109991
7172,0.109985
7173,0.109979
7174,0.109974
7175,0.109968
7176,0.109962
7177,0.109956
7178,0.109951
7179,0.109945
7180,0.109939
7181,0.109934
7182,0.109928
7183,0.109922
7184,0.109917
7185,0.109911
7186,0.109905
7187,0.109900
7188,0.109894
7189,0.109888
7190,0.109882
7191,0.109877
7192,0.109871
7193,0.109865
7194,0.109860
7195,0.109854
7196,0.109848
7197,0.109843
7198,0.109837
7199,0.109831
7200,0.109826
7201,0.109820
7202,0.109814
7203,0.109809
7204,0.109803
7205,0.109797
7206,0.109792
7207,0.109786
7208,0.109780
7209,0.109775
7210,0.109769
7211,0.109764
7212,0.109758
7213,0.109752
7214,0.109747
7215,0.109741
7216,0.109735
7217,0.109730
7218,0.109724
7219,0.109718
7220,0.109713
7221,0.109707
7222,0.109701
7223,0.109696
7224,0.109690
7225,0.109685
7226,0.109679
7227,0.109673
7228,0.109668
7229,0.109662
7230,0.109656
7231,0.109651
7232,0.109645
7233,0.109640
7234,0.109634
7235,0.109628
7236,0.109623
7237,0.109617
7238,0.109612
7239,0.109606
7240,0.109600
7241,0.109595
7242,0.109589
7243,0.109584
7244,0.109578
7245,0.109572
7246,0.109567
7247,0.109561
7248,0.109556
7249,0.109550
7250,0.109544
7251,0.109539
7252,0.109533
7253,0.109528
7254,0.109522
7255,0.109517
7256,0.109511
7257,0.109505
7258,0.109500
7259,0.109494
7260,0.109489
7261,0.109483
7262,0.109477
7263,0.109472
7264,0.109466
7265,0.109461
7266,0.109455
7267,0.109450
7268,0.109444
7269,0.109439
7270,0.109433
7271,0.109427
7272,0.109422
7273,0.109416
7274,0.109411
7275,0.109405
7276,0.109400
7277,0.109394
7278,0.109389
7279,0.109383
7280,0.109377
7281,0.109372
7282,0.109366
7283,0.109361
7284,0.109355
7285,0.109350
7286,0.109344
7287,0.109339
7288,0.109333
7289,0.109328
7290,0.109322
7291,0.109317
7292,0.109311
7293,0.109306
7294,0.109300
7295,0.109295
7296,0.109289
7297,0.109284
7298,0.109278
7299,0.109272
7300,0.109267
7301,0.109261
7302,0.109256
7303,0.109250
7304,0.109245
7305,0.109239
7306,0.109234
7307,0.109228
7308,0.109223
7309,0.109217
7310,0.109212
7311,0.109206
7312,0.109201
7313,0.109195
7314,0.109190
7315,0.109184
7316,0.109179
7317,0.109174
7318,0.109168
7319,0.109163
7320,0.109157
7321,0.109152
7322,0.109146
7323,0.109141
7324,0.109135
7325,0.109130
7326,0.109124
7327,0.109119
7328,0.109113
7329,0.109108
7330,0.109102
7331,0.109097
7332,0.109091
7333,0.109086
7334,0.109080
7335,0.109075
7336,0.109070
7337,0.109064
7338,0.109059
7339,0.109053
7340,0.109048
7341,0.109042
7342,0.109037
7343,0.109031
7344,0.109026
7345,0.109020
7346,0.109015
7347,0.109010
7348,0.109004
7349,0.108999
7350,0.108993
7351,0.108988
7352,0.108982
7353,0.108977
7354,0.108972
7355,0.108966
7356,0.108961
7357,0.108955
7358,0.108950
7359,0.108944
7360,0.108939
7361,0.108934
7362,0.108928
7363,0.108923
7364,0.108917
7365,0.108912
7366,0.108907
7367,0.108901
7368,0.108896
7369,0.108890
7370,0.108885
7371,0.108879
7372,0.108874
7373,0.108869
7374,0.108863
7375,0.108858
7376,0.108853
7377,0.108847
7378,0.108842
7379,0.108836
7380,0.108831
7381,0.108826
7382,0.108820
7383,0.108815
7384,0.108810
7385,0.108804
7386,0.108799
7387,0.108793
7388,0.108788
7389,0.108783
7390,0.108777
7391,0.108772
7392,0.108767
7393,0.108761
7394,0.108756
7395,0.108750
7396,0.108745
7397,0.108740
7398,0.108734
7399,0.108729
7400,0.108724
7401,0.108718
7402,0.108713
7403,0.108708
7404,0.108702
7405,0.108697
7406,0.108692
7407,0.108686
7408,0.108681
7409,0.108675
7410,0.108670
7411,0.108665
7412,0.108659
7413,0.108654
7414,0.108649
7415,0.108643
7416,0.108638
7417,0.108633
7418,0.108627
7419,0.108622
7420,0.108617
7421,0.108611
7422,0.108606
7423,0.108601
7424,0.108595
7425,0.108590
7426,0.108585
7427,0.108579
7428,0.108574
7429,0.108569
7430,0.108563
7431,0.108558
7432,0.108553
7433,0.108548
7434,0.108542
7435,0.108537
7436,0.108532
7437,0.108526
7438,0.108521
7439,0.108516
7440,0.108510
7441,0.108505
7442,0.108500
7443,0.108494
7444,0.108489
7445,0.108484
7446,0.108479
7447,0.108473
7448,0.108468
7449,0.108463
7450,0.108457
7451,0.108452
7452,0.108447
7453,0.108441
7454,0.108436
7455,0.108431
7456,0.108426
7457,0.108420
7458,0.108415
7459,0.108410
7460,0.108405
7461,0.108399
7462,0.108394
7463,0.108389
7464,0.108383
7465,0.108378
7466,0.108373
7467,0.108368
7468,0.108362
7469,0.108357
7470,0.108352
7471,0.108347
7472,0.108341
7473,0.108336
7474,0.108331
7475,0.108325
7476,0.108320
7477,0.108315
7478,0.108310
7479,0.108304
7480,0.108299
7481,0.108294
7482,0.108289
7483,0.108283
7484,0.108278
7485,0.108273
7486,0.108268
7487,0.108263
7488,0.108257
7489,0.108252
7490,0.108247
7491,0.108242
7492,0.108236
7493,0.108231
7494,0.108226
7495,0.108221
7496,0.108215
7497,0.108210
7498,0.108205
7499,0.108200
7500,0.108195
7501,0.108189
7502,0.108184
7503,0.108179
7504,0.108174
7505,0.108168
7506,0.108163
7507,0.108158
7508,0.108153
7509,0.108148
7510,0.108142
7511,0.108137
7512,0.108132
7513,0.108127
7514,0.108122
7515,0.108116
7516,0.108111
7517,0.108106
7518,0.108101
7519,0.108096
7520,0.108090
7521,0.108085
7522,0.108080
7523,0.108075
7524,0.108070
7525,0.108064
7526,0.108059
7527,0.108054
7528,0.108049
7529,0.108044
7530,0.108039
7531,0.108033
7532,0.108028
7533,0.108023
7534,0.108018
7535,0.108013
7536,0.108008
7537,0.108002
7538,0.107997
7539,0.107992
7540,0.107987
7541,0.107982
7542,0.107977
7543,0.107971
7544,0.107966
7545,0.107961
7546,0.107956
7547,0.107951
7548,0.107946
7549,0.107941
7550,0.107935
7551,0.107930
7552,0.107925
7553,0.107920
7554,0.107915
7555,0.107910
7556,0.107905
7557,0.107899
7558,0.107894
7559,0.107889
7560,0.107884
7561,0.107879
7562,0.107874
7563,0.107869
7564,0.107864
7565,0.107858
7566,0.107853
7567,0.107848
7568,0.107843
7569,0.107838
7570,0.107833
7571,0.107828
7572,0.107823
7573,0.107817
7574,0.107812
7575,0.107807
7576,0.107802
7577,0.107797
7578,0.107792
7579,0.107787
7580,0.107782
7581,0.107776
7582,0.107771
7583,0.107766
7584,0.107761
7585,0.107756
7586,0.107751
7587,0.107746
7588,0.107741
7589,0.107736
7590,0.107731
7591,0.107725
7592,0.107720
7593,0.107715
7594,0.107710
7595,0.107705
7596,0.107700
7597,0.107695
7598,0.107690
7599,0.107685
7600,0.107680
7601,0.107675
7602,0.107669
7603,0.107664
7604,0.107659
7605,0.107654
7606,0.107649
7607,0.107644
7608,0.107639
7609,0.107634
7610,0.107629
7611,0.107624
7612,0.107619
7613,0.107614
7614,0.107609
7615,0.107604
7616,0.107598
7617,0.107593
7618,0.107588
7619,0.107583
7620,0.107578
7621,0.107573
7622,0.107568
7623,0.107563
7624,0.107558
7625,0.107553
7626,0.107548
7627,0.107543
7628,0.107538
7629,0.107533
7630,0.107528
7631,0.107523
7632,0.107518
7633,0.107513
7634,0.107508
7635,0.107502
7636,0.107497
7637,0.107492
7638,0.107487
7639,0.107482
7640,0.107477
7641,0.107472
7642,0.107467
7643,0.107462
7644,0.107457
7645,0.107452
7646,0.107447
7647,0.107442
7648,0.107437
7649,0.107432
7650,0.107427
7651,0.107422
7652,0.107417
7653,0.107412
7654,0.107407
7655,0.107402
7656,0.107397
7657,0.107392
7658,0.107387
7659,0.107382
7660,0.107377
7661,0.107372
7662,0.107367
7663,0.107362
7664,0.107357
7665,0.107352
7666,0.107347
7667,0.107342
7668,0.107337
7669,0.107332
7670,0.107327
7671,0.107322
7672,0.107317
7673,0.107312
7674,0.107307
7675,0.107302
7676,0.107297
7677,0.107292
7678,0.107287
7679,0.107282
7680,0.107277
7681,0.107272
7682,0.107267
7683,0.107262
7684,0.107257
7685,0.107252
7686,0.107247
7687,0.107242
7688,0.107237
7689,0.107232
7690,0.107227
7691,0.107222
7692,0.107217
7693,0.107212
7694,0.107208
7695,0.107203
7696,0.107198
7697,0.107193
7698,0.107188
7699,0.107183
7700,0.107178
7701,0.107173
7702,0.107168
7703,0.107163
7704,0.107158
7705,0.107153
7706,0.107148
7707,0.107143
7708,0.107138
7709,0.107133
7710,0.107128
7711,0.107123
7712,0.107118
7713,0.107113
7714,0.107109
7715,0.107104
7716,0.107099
7717,0.107094
7718,0.107089
7719,0.107084
7720,0.107079
7721,0.107074
7722,0.107069
7723,0.107064
7724,0.107059
7725,0.107054
7726,0.107049
7727,0.107044
7728,0.107040
7729,0.107035
7730,0.107030
7731,0.107025
7732,0.107020
7733,0.107015
7734,0.107010
7735,0.107005
7736,0.107000
7737,0.106995
7738,0.106990
7739,0.106986
7740,0.106981
7741,0.106976
7742,0.106971
7743,0.106966
7744,0.106961
7745,0.106956
7746,0.106951
7747,0.106946
7748,0.106941
7749,0.106937
7750,0.106932
7751,0.106927
7752,0.106922
7753,0.106917
7754,0.106912
7755,0.106907
7756,0.106902
7757,0.106897
7758,0.106893
7759,0.106888
7760,0.106883
7761,0.106878
7762,0.106873
7763,0.106868
7764,0.106863
7765,0.106858
7766,0.106854
7767,0.106849
7768,0.106844
7769,0.106839
7770,0.106834
7771,0.106829
7772,0.106824
7773,0.106820
7774,0.106815
7775,0.106810
7776,0.106805
7777,0.106800
7778,0.106795
7779,0.106790
7780,0.106786
7781,0.106781
7782,0.106776
7783,0.106771
7784,0.106766
7785,0.106761
7786,0.106756
7787,0.106752
7788,0.106747
7789,0.106742
7790,0.106737
7791,0.106732
7792,0.106727
7793,0.106723
7794,0.106718
7795,0.106713
7796,0.106708
7797,0.106703
7798,0.106698
7799,0.106694
7800,0.106689
7801,0.106684
7802,0.106679
7803,0.106674
7804,0.106669
7805,0.106665
7806,0.106660
7807,0.106655
7808,0.106650
7809,0.106645
7810,0.106641
7811,0.106636
7812,0.106631
7813,0.106626
7814,0.106621
7815,0.106616
7816,0.106612
7817,0.106607
7818,0.106602
7819,0.106597
7820,0.106592
7821,0.106588
7822,0.106583
7823,0.106578
7824,0.106573
7825,0.106568
7826,0.106564
7827,0.106559
7828,0.106554
7829,0.106549
7830,0.106545
7831,0.106540
7832,0.106535
7833,0.106530
7834,0.106525
7835,0.106521
7836,0.106516
7837,0.106511
7838,0.106506
7839,0.106501
7840,0.106497
7841,0.106492
7842,0.106487
7843,0.106482
7844,0.106478
7845,0.106473
7846,0.106468
7847,0.106463
7848,0.106458
7849,0.106454
7850,0.106449
7851,0.106444
7852,0.106439
7853,0.106435
7854,0.106430
7855,0.106425
7856,0.106420
7857,0.106416
7858,0.106411
7859,0.106406
7860,0.106401
7861,0.106397
7862,0.106392
7863,0.106387
7864,0.106382
7865,0.106378
7866,0.106373
7867,0.106368
7868,0.106363
7869,0.106359
7870,0.106354
7871,0.106349
7872,0.106344
7873,0.106340
7874,0.106335
7875,0.106330
7876,0.106325
7877,0.106321
7878,0.106316
7879,0.106311
7880,0.106307
7881,0.106302
7882,0.106297
7883,0.106292
7884,0.106288
7885,0.106283
7886,0.106278
7887,0.106273
7888,0.106269
7889,0.106264
7890,0.106259
7891,0.106255
7892,0.106250
7893,0.106245
7894,0.106240
7895,0.106236
7896,0.106231
7897,0.106226
7898,0.106222
7899,0.106217
7900,0.106212
7901,0.106207
7902,0.106203
7903,0.106198
7904,0.106193
7905,0.106189
7906,0.106184
7907,0.106179
7908,0.106175
7909,0.106170
7910,0.106165
7911,0.106161
7912,0.106156
7913,0.106151
7914,0.106147
7915,0.106142
7916,0.106137
7917,0.106133
7918,0.106128
7919,0.106123
7920,0.106119
7921,0.106114
7922,0.106109
7923,0.106105
7924,0.106100
7925,0.106095
7926,0.106091
7927,0.106086
7928,0.106081
7929,0.106077
7930,0.106072
7931,0.106067
7932,0.106063
7933,0.106058
7934,0.106053
7935,0.106049
7936,0.106044
7937,0.106039
7938,0.106035
7939,0.106030
7940,0.106025
7941,0.106021
7942,0.106016
7943,0.106012
7944,0.106007
7945,0.106002
7946,0.105998
7947,0.105993
7948,0.105988
7949,0.105984
7950,0.105979
7951,0.105974
7952,0.105970
7953,0.105965
7954,0.105961
7955,0.105956
7956,0.105951
7957,0.105947
7958,0.105942
7959,0.105937
7960,0.105933
7961,0.105928
7962,0.105924
7963,0.105919
7964,0.105914
7965,0.105910
7966,0.105905
7967,0.105901
7968,0.105896
7969,0.105891
7970,0.105887
7971,0.105882
7972,0.105877
7973,0.105873
7974,0.105868
7975,0.105864
7976,0.105859
7977,0.105854
7978,0.105850
7979,0.105845
7980,0.105841
7981,0.105836
7982,0.105831
7983,0.105827
7984,0.105822
7985,0.105818
7986,0.105813
7987,0.105809
7988,0.105804
7989,0.105799
7990,0.105795
7991,0.105790
7992,0.105786
7993,0.105781
7994,0.105776
7995,0.105772
7996,0.105767
7997,0.105763
7998,0.105758
7999,0.105754
8000,0.105749
8001,0.105744
8002,0.105740
8003,0.105735
8004,0.105731
8005,0.105726
8006,0.105722
8007,0.105717
8008,0.105712
8009,0.105708
8010,0.105703
8011,0.105699
8012,0.105694
8013,0.105690
8014,0.105685
8015,0.105680
8016,0.105676
8017,0.105671
8018,0.105667
8019,0.105662
8020,0.105658
8021,0.105653
8022,0.105649
8023,0.105644
8024,0.105639
8025,0.105635
8026,0.105630
8027,0.105626
8028,0.105621
8029,0.105617
8030,0.105612
8031,0.105608
8032,0.105603
8033,0.105599
8034,0.105594
8035,0.105590
8036,0.105585
8037,0.105580
8038,0.105576
8039,0.105571
8040,0.105567
8041,0.105562
8042,0.105558
8043,0.105553
8044,0.105549
8045,0.105544
8046,0.105540
8047,0.105535
8048,0.105531
8049,0.105526
8050,0.105522
8051,0.105517
8052,0.105512
8053,0.105508
8054,0.105503
8055,0.105499
8056,0.105494
8057,0.105490
8058,0.105485
8059,0.105481
8060,0.105476
8061,0.105472
8062,0.105467
8063,0.105463
8064,0.105458
8065,0.105454
8066,0.105449
8067,0.105445
8068,0.105440
8069,0.105436
8070,0.105431
8071,0.105427
8072,0.105422
8073,0.105418
8074,0.105413
8075,0.105409
8076,0.105404
8077,0.105400
8078,0.105395
8079,0.105391
8080,0.105386
8081,0.105382
8082,0.105377
8083,0.105373
8084,0.105368
8085,0.105364
8086,0.105359
8087,0.105355
8088,0.105350
8089,0.105346
8090,0.105341
8091,0.105337
8092,0.105332
8093,0.105328
8094,0.105323
8095,0.105319
8096,0.105315
8097,0.105310
8098,0.105306
8099,0.105301
8100,0.105297
8101,0.105292
8102,0.105288
8103,0.105283
8104,0.105279
8105,0.105274
8106,0.105270
8107,0.105265
8108,0.105261
8109,0.105256
8110,0.105252
8111,0.105248
8112,0.105243
8113,0.105239
8114,0.105234
8115,0.105230
8116,0.105225
8117,0.105221
8118,0.105216
8119,0.105212
8120,0.105207
8121,0.105203
8122,0.105199
8123,0.105194
8124,0.105190
8125,0.105185
8126,0.105181
8127,0.105176
8128,0.105172
8129,0.105168
8130,0.105163
8131,0.105159
8132,0.105154
8133,0.105150
8134,0.105145
8135,0.105141
8136,0.105136
8137,0.105132
8138,0.105128
8139,0.105123
8140,0.105119
8141,0.105114
8142,0.105110
8143,0.105105
8144,0.105101
8145,0.105097
8146,0.105092
8147,0.105088
8148,0.105083
8149,0.105079
8150,0.105075
8151,0.105070
8152,0.105066
8153,0.105061
8154,0.105057
8155,0.105053
8156,0.105048
8157,0.105044
8158,0.105039
8159,0.105035
8160,0.105030
8161,0.105026
8162,0.105022
8163,0.105017
8164,0.105013
8165,0.105008
8166,0.105004
8167,0.105000
8168,0.104995
8169,0.104991
8170,0.104986
8171,0.104982
8172,0.104978
8173,0.104973
8174,0.104969
8175,0.104964
8176,0.104960
8177,0.104956
8178,0.104951
8179,0.104947
8180,0.104942
8181,0.104938
8182,0.104934
8183,0.104929
8184,0.104925
8185,0.104921
8186,0.104916
8187,0.104912
8188,0.104907
8189,0.104903
8190,0.104899
8191,0.104894
8192,0.104890
8193,0.104886
8194,0.104881
8195,0.104877
8196,0.104872
8197,0.104868
8198,0.104864
8199,0.104859
8200,0.104855
8201,0.104851
8202,0.104846
8203,0.104842
8204,0.104837
8205,0.104833
8206,0.104829
8207,0.104824
8208,0.104820
8209,0.104816
8210,0.104811
8211,0.104807
8212,0.104803
8213,0.104798
8214,0.104794
8215,0.104790
8216,0.104785
8217,0.104781
8218,0.104776
8219,0.104772
8220,0.104768
8221,0.104763
8222,0.104759
8223,0.104755
8224,0.104750
8225,0.104746
8226,0.104742
8227,0.104737
8228,0.104733
8229,0.104729
8230,0.104724
8231,0.104720
8232,0.104716
8233,0.104711
8234,0.104707
8235,0.104703
8236,0.104698
8237,0.104694
8238,0.104690
8239,0.104685
8240,0.104681
8241,0.104677
8242,0.104672
8243,0.104668
8244,0.104664
8245,0.104659
8246,0.104655
8247,0.104651
8248,0.104646
8249,0.104642
8250,0.104638
8251,0.104634
8252,0.104629
8253,0.104625
8254,0.104621
8255,0.104616
8256,0.104612
8257,0.104608
8258,0.104603
8259,0.104599
8260,0.104595
8261,0.104590
8262,0.104586
8263,0.104582
8264,0.104578
8265,0.104573
8266,0.104569
8267,0.104565
8268,0.104560
8269,0.104556
8270,0.104552
8271,0.104547
8272,0.104543
8273,0.104539
8274,0.104535
8275,0.104530
8276,0.104526
8277,0.104522
8278,0.104517
8279,0.104513
8280,0.104509
8281,0.104505
8282,0.104500
8283,0.104496
8284,0.104492
8285,0.104487
8286,0.104483
8287,0.104479
8288,0.104475
8289,0.104470
8290,0.104466
8291,0.104462
8292,0.104457
8293,0.104453
8294,0.104449
8295,0.104445
8296,0.104440
8297,0.104436
8298,0.104432
8299,0.104428
8300,0.104423
8301,0.104419
8302,0.104415
8303,0.104411
8304,0.104406
8305,0.104402
8306,0.104398
8307,0.104394
8308,0.104389
8309,0.104385
8310,0.104381
8311,0.104377
8312,0.104372
8313,0.104368
8314,0.104364
8315,0.104360
8316,0.104355
8317,0.104351
8318,0.104347
8319,0.104343
8320,0.104338
8321,0.104334
8322,0.104330
8323,0.104326
8324,0.104321
8325,0.104317
8326,0.104313
8327,0.104309
8328,0.104304
8329,0.104300
8330,0.104296
8331,0.104292
8332,0.104287
8333,0.104283
8334,0.104279
8335,0.104275
8336,0.104271
8337,0.104266
8338,0.104262
8339,0.104258
8340,0.104254
8341,0.104249
8342,0.104245
8343,0.104241
8344,0.104237
8345,0.104233
8346,0.104228
8347,0.104224
8348,0.104220
8349,0.104216
8350,0.104211
8351,0.104207
8352,0.104203
8353,0.104199
8354,0.104195
8355,0.104190
8356,0.104186
8357,0.104182
8358,0.104178
8359,0.104174
8360,0.104169
8361,0.104165
8362,0.104161
8363,0.104157
8364,0.104153
8365,0.104148
8366,0.104144
8367,0.104140
8368,0.104136
8369,0.104132
8370,0.104127
8371,0.104123
8372,0.104119
8373,0.104115
8374,0.104111
8375,0.104106
8376,0.104102
8377,0.104098
8378,0.104094
8379,0.104090
8380,0.104086
8381,0.104081
8382,0.104077
8383,0.104073
8384,0.104069
8385,0.104065
8386,0.104060
8387,0.104056
8388,0.104052
8389,0.104048
8390,0.104044
8391,0.104040
8392,0.104035
8393,0.104031
8394,0.104027
8395,0.104023
8396,0.104019
8397,0.104015
8398,0.104010
8399,0.104006
8400,0.104002
8401,0.103998
8402,0.103994
8403,0.103990
8404,0.103985
8405,0.103981
8406,0.103977
8407,0.103973
8408,0.103969
8409,0.103965
8410,0.103960
8411,0.103956
8412,0.103952
8413,0.103948
8414,0.103944
8415,0.103940
8416,0.103936
8417,0.103931
8418,0.103927
8419,0.103923
8420,0.103919
8421,0.103915
8422,0.103911
8423,0.103907
8424,0.103902
8425,0.103898
8426,0.103894
8427,0.103890
8428,0.103886
8429,0.103882
8430,0.103878
8431,0.103873
8432,0.103869
8433,0.103865
8434,0.103861
8435,0.103857
8436,0.103853
8437,0.103849
8438,0.103845
8439,0.103840
8440,0.103836
8441,0.103832
8442,0.103828
8443,0.103824
8444,0.103820
8445,0.103816
8446,0.103812
8447,0.103807
8448,0.103803
8449,0.103799
8450,0.103795
8451,0.103791
8452,0.103787
8453,0.103783
8454,0.103779
8455,0.103775
8456,0.103770
8457,0.103766
8458,0.103762
8459,0.103758
8460,0.103754
8461,0.103750
8462,0.103746
8463,0.103742
8464,0.103738
8465,0.103734
8466,0.103729
8467,0.103725
8468,0.103721
8469,0.103717
8470,0.103713
8471,0.103709
8472,0.103705
8473,0.103701
8474,0.103697
8475,0.103693
8476,0.103689
8477,0.103684
8478,0.103680
8479,0.103676
8480,0.103672
8481,0.103668
8482,0.103664
8483,0.103660
8484,0.103656
8485,0.103652
8486,0.103648
8487,0.103644
8488,0.103640
8489,0.103635
8490,0.103631
8491,0.103627
8492,0.103623
8493,0.103619
8494,0.103615
8495,0.103611
8496,0.103607
8497,0.103603
8498,0.103599
8499,0.103595
8500,0.103591
8501,0.103587
8502,0.103583
8503,0.103578
8504,0.103574
8505,0.103570
8506,0.103566
8507,0.103562
8508,0.103558
8509,0.103554
8510,0.103550
8511,0.103546
8512,0.103542
8513,0.103538
8514,0.103534
8515,0.103530
8516,0.103526
8517,0.103522
8518,0.103518
8519,0.103514
8520,0.103510
8521,0.103506
8522,0.103501
8523,0.103497
8524,0.103493
8525,0.103489
8526,0.103485
8527,0.103481
8528,0.103477
8529,0.103473
8530,0.103469
8531,0.103465
8532,0.103461
8533,0.103457
8534,0.103453
8535,0.103449
8536,0.103445
8537,0.103441
8538,0.103437
8539,0.103433
8540,0.103429
8541,0.103425
8542,0.103421
8543,0.103417
8544,0.103413
8545,0.103409
8546,0.103405
8547,0.103401
8548,0.103397
8549,0.103393
8550,0.103389
8551,0.103385
8552,0.103381
8553,0.103377
8554,0.103373
8555,0.103369
8556,0.103365
8557,0.103360
8558,0.103356
8559,0.103352
8560,0.103348
8561,0.103344
8562,0.103340
8563,0.103336
8564,0.103332
8565,0.103328
8566,0.103324
8567,0.103320
8568,0.103316
8569,0.103312
8570,0.103308
8571,0.103304
8572,0.103300
8573,0.103296
8574,0.103292
8575,0.103288
8576,0.103284
8577,0.103280
8578,0.103276
8579,0.103272
8580,0.103268
8581,0.103264
8582,0.103260
8583,0.103257
8584,0.103253
8585,0.103249
8586,0.103245
8587,0.103241
8588,0.103237
8589,0.103233
8590,0.103229
8591,0.103225
8592,0.103221
8593,0.103217
8594,0.103213
8595,0.103209
8596,0.103205
8597,0.103201
8598,0.103197
8599,0.103193
8600,0.103189
8601,0.103185
8602,0.103181
8603,0.103177
8604,0.103173
8605,0.103169
8606,0.103165
8607,0.103161
8608,0.103157
8609,0.103153
8610,0.103149
8611,0.103145
8612,0.103141
8613,0.103137
8614,0.103133
8615,0.103129
8616,0.103125
8617,0.103121
8618,0.103118
8619,0.103114
8620,0.103110
8621,0.103106
8622,0.103102
8623,0.103098
8624,0.103094
8625,0.103090
8626,0.103086
8627,0.103082
8628,0.103078
8629,0.103074
8630,0.103070
8631,0.103066
8632,0.103062
8633,0.103058
8634,0.103054
8635,0.103050
8636,0.103046
